lon,lat,time,elevation,som,moisture,temp,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12
142.1322512,-36.73477794,1/04/2022,130.4,2.035,27.6,16.53,1168,1514,2026,2370,2485,2652,2902,2948,4263,3104
142.1322585,-36.73479174,1/04/2022,130.4,2.0,24.25,16.64,1102,1438,1934,2370,2485,2652,2736,2948,4263,3104
142.1322657,-36.73480544,1/04/2022,130.4,1.945,22.15,16.64,1102,1438,1934,2370,2485,2652,2736,2948,4263,3104
142.132273,-36.73481914,1/04/2022,130.4,1.985,23.57,16.61,1102,1438,1934,2370,2485,2652,2736,2948,4263,3104
142.1322803,-36.73483284,1/04/2022,130.4,2.03,24.23,16.72,1102,1438,1934,2370,2485,2652,2736,2948,4263,3104
142.1322877,-36.73484654,1/04/2022,130.3,2.005,23.1,16.88,1102,1438,1934,2370,2485,2652,2736,2948,4263,3104
142.132295,-36.73486024,1/04/2022,130.4,1.88,22.88,17.01,1102,1438,1934,2370,2485,2652,2736,2948,4263,3104
142.1323023,-36.73487394,1/04/2022,130.4,1.83,21.05,16.94,1102,1438,1934,2370,2485,2652,2736,2948,4263,3104
142.1323096,-36.73488754,1/04/2022,130.3,1.835,19.38,17.11,1134,1422,1944,2211,2331,2435,2780,2744,4130,2985
142.1323169,-36.73490134,1/04/2022,130.3,1.925,17.43,17.21,1134,1422,1944,2211,2331,2435,2780,2744,4130,2985
142.1323241,-36.73491504,1/04/2022,130.3,1.96,18.45,17.26,1198,1534,2058,2302,2499,2680,2962,2952,4263,3165
142.1323314,-36.73492884,1/04/2022,130.3,1.985,20.5,17.17,1198,1534,2058,2302,2499,2680,2962,2952,4263,3165
142.1323385,-36.73494264,1/04/2022,130.3,1.975,20.32,17.36,1198,1534,2058,2302,2499,2680,2962,2952,4263,3165
142.1323458,-36.73495644,1/04/2022,130.3,1.925,20.98,17.38,1198,1534,2058,2302,2499,2680,2962,2952,4263,3165
142.132353,-36.73497024,1/04/2022,130.3,1.85,21.43,17.32,1218,1538,2064,2302,2499,2680,2972,2952,4263,3165
142.1323602,-36.73498404,1/04/2022,130.3,1.835,22.02,17.32,1218,1538,2064,2302,2499,2680,2972,2952,4263,3165
142.1323675,-36.73499774,1/04/2022,130.3,1.825,22.18,17.49,1218,1538,2064,2302,2499,2680,2972,2952,4263,3165
142.1323749,-36.73501144,1/04/2022,130.3,1.815,21.65,17.57,1218,1538,2064,2302,2499,2680,2972,2952,4263,3165
142.1323822,-36.73502514,1/04/2022,130.3,1.8,21.5,17.6,1218,1538,2064,2302,2499,2680,2972,2952,4263,3165
142.1323895,-36.73503884,1/04/2022,130.3,1.835,21.07,17.68,1218,1538,2064,2302,2499,2680,2972,2952,4263,3165
142.1323967,-36.73505254,1/04/2022,130.3,1.87,21.0,17.53,1218,1538,2064,2302,2499,2680,2972,2952,4263,3165
142.132404,-36.73506634,1/04/2022,130.3,1.825,20.13,17.43,1182,1506,2046,2335,2469,2616,2902,2914,4248,3094
142.1324111,-36.73508014,1/04/2022,130.3,1.79,18.15,17.58,1182,1506,2046,2335,2469,2616,2902,2914,4248,3094
142.1324185,-36.73509384,1/04/2022,130.3,1.79,18.3,17.6,1182,1506,2046,2335,2469,2616,2902,2914,4248,3094
142.1324257,-36.73510774,1/04/2022,130.3,1.755,18.1,17.72,1182,1506,2046,2335,2469,2616,2902,2914,4248,3094
142.132433,-36.73512154,1/04/2022,130.2,1.76,17.0,17.68,1182,1506,2046,2335,2469,2616,2902,2914,4248,3094
142.1324403,-36.73513524,1/04/2022,130.2,1.795,17.73,17.64,1298,1608,2156,2335,2469,2616,2980,2914,4248,3094
142.1324475,-36.73514894,1/04/2022,130.2,1.835,17.25,17.79,1298,1608,2156,2335,2469,2616,2980,2914,4248,3094
142.1324549,-36.73516274,1/04/2022,130.2,1.805,17.65,17.86,1238,1554,2110,2335,2469,2616,2922,2914,4248,3094
142.1324578,-36.73516814,1/04/2022,130.2,1.775,18.63,17.92,1238,1554,2110,2335,2469,2616,2922,2914,4248,3094
142.1324651,-36.73518194,1/04/2022,130.2,0.0,0.0,0.0,1238,1554,2110,2335,2469,2616,2922,2914,4248,3094
142.1324723,-36.73519564,1/04/2022,130.3,0.0,0.0,0.0,1238,1554,2110,2335,2469,2616,2922,2914,4248,3094
142.1324766,-36.73520384,1/04/2022,130.3,0.0,0.0,0.0,1238,1554,2110,2335,2469,2616,2922,2914,4248,3094
142.1324956,-36.73523954,1/04/2022,130.3,0.0,0.0,0.0,1158,1452,1980,2107,2259,2396,2820,2737,4112,2950
142.1324969,-36.73524234,1/04/2022,130.3,0.0,0.0,0.0,1158,1452,1980,2107,2259,2396,2820,2737,4112,2950
142.1325085,-36.73526424,1/04/2022,130.3,0.0,0.0,0.0,1158,1452,1980,2107,2259,2396,2820,2737,4112,2950
142.1325158,-36.73527794,1/04/2022,130.3,0.0,0.0,0.0,1158,1452,1980,2107,2259,2396,2820,2737,4112,2950
142.132523,-36.73529164,1/04/2022,130.3,0.0,0.0,0.0,1158,1452,1980,2107,2259,2396,2820,2737,4112,2950
142.1325303,-36.73530544,1/04/2022,130.3,0.0,0.0,0.0,1158,1452,1980,2107,2259,2396,2820,2737,4112,2950
142.1325332,-36.73531094,1/04/2022,130.3,0.0,0.0,0.0,1158,1452,1980,2107,2259,2396,2820,2737,4112,2950
142.1325521,-36.73534654,1/04/2022,130.3,2.74,21.88,18.17,1172,1462,1992,2168,2419,2628,2812,2972,4247,3219
142.1325594,-36.73536024,1/04/2022,130.3,2.7,22.05,18.19,1172,1462,1992,2168,2419,2628,2812,2972,4247,3219
142.1325666,-36.73537384,1/04/2022,130.3,2.71,23.55,18.22,1172,1462,1992,2168,2419,2628,2812,2972,4247,3219
142.1325738,-36.73538754,1/04/2022,130.3,2.715,24.43,18.31,1172,1462,1992,2168,2419,2628,2812,2972,4247,3219
142.1325811,-36.73540114,1/04/2022,130.3,2.71,22.8,18.33,1172,1462,1992,2168,2419,2628,2812,2972,4247,3219
142.1325883,-36.73541484,1/04/2022,130.4,2.785,24.0,18.36,1172,1462,1992,2168,2419,2628,2812,2972,4247,3219
142.1325956,-36.73542854,1/04/2022,130.3,2.77,23.5,18.25,982,1276,1744,2157,2302,2437,2520,2742,4177,3077
142.1326028,-36.73544214,1/04/2022,130.4,2.895,23.73,18.36,982,1276,1744,2157,2302,2437,2520,2742,4177,3077
142.13261,-36.73545584,1/04/2022,130.3,2.85,21.73,18.42,982,1276,1744,2157,2302,2437,2520,2742,4177,3077
142.1326172,-36.73546954,1/04/2022,130.3,2.71,22.13,18.29,982,1276,1744,2157,2302,2437,2520,2742,4177,3077
142.1326244,-36.73548314,1/04/2022,130.3,2.725,23.4,18.13,982,1276,1744,2157,2302,2437,2520,2742,4177,3077
142.1326317,-36.73549694,1/04/2022,130.3,2.92,23.77,17.97,982,1276,1744,2157,2302,2437,2520,2742,4177,3077
142.1326388,-36.73551054,1/04/2022,130.3,3.015,23.65,17.78,1018,1312,1824,2157,2302,2437,2536,2742,4177,3077
142.1326461,-36.73552424,1/04/2022,130.3,3.01,25.75,17.63,1018,1312,1824,2157,2302,2437,2536,2742,4177,3077
142.1326531,-36.73553744,1/04/2022,130.3,2.98,26.57,17.47,1018,1312,1824,2157,2302,2437,2536,2742,4177,3077
142.1326577,-36.73554614,1/04/2022,130.3,2.955,27.7,17.49,1018,1312,1824,2157,2302,2437,2536,2742,4177,3077
142.1326592,-36.73554894,1/04/2022,130.3,2.915,26.6,17.72,1018,1312,1824,2157,2302,2437,2536,2742,4177,3077
142.1326591,-36.73554864,1/04/2022,130.3,2.85,26.48,17.88,1018,1312,1824,2157,2302,2437,2536,2742,4177,3077
142.132659,-36.73554854,1/04/2022,130.3,2.725,28.38,18.0,1018,1312,1824,2157,2302,2437,2536,2742,4177,3077
142.1326591,-36.73554854,1/04/2022,130.3,2.725,28.38,18.44,1018,1312,1824,2157,2302,2437,2536,2742,4177,3077
142.1326591,-36.73554864,1/04/2022,130.3,2.725,28.38,18.47,1018,1312,1824,2157,2302,2437,2536,2742,4177,3077
142.1326591,-36.73554854,1/04/2022,130.3,2.725,28.38,18.43,1018,1312,1824,2157,2302,2437,2536,2742,4177,3077
142.1326045,-36.73545178,1/04/2022,130.4,2.95,30.05,14.19,982,1276,1744,2157,2302,2437,2520,2742,4177,3077
142.1326119,-36.73546548,1/04/2022,130.4,2.87,31.4,13.93,982,1276,1744,2157,2302,2437,2520,2742,4177,3077
142.1326217,-36.73547824,1/04/2022,130.4,3.025,31.18,13.67,982,1276,1744,2157,2302,2437,2520,2742,4177,3077
142.1326266,-36.73549278,1/04/2022,130.3,3.195,31.82,13.54,982,1276,1744,2157,2302,2437,2520,2742,4177,3077
142.1326364,-36.73550564,1/04/2022,130.3,3.305,32.08,13.46,982,1276,1744,2157,2302,2437,2520,2742,4177,3077
142.1326438,-36.73551924,1/04/2022,130.3,3.44,33.5,13.47,1018,1312,1824,2157,2302,2437,2536,2742,4177,3077
142.1326511,-36.73553294,1/04/2022,130.3,3.365,32.42,13.58,1018,1312,1824,2157,2302,2437,2536,2742,4177,3077
142.1326584,-36.73554654,1/04/2022,130.3,3.26,32.0,13.43,1018,1312,1824,2157,2302,2437,2536,2742,4177,3077
142.1326656,-36.73556024,1/04/2022,130.3,3.12,33.95,13.4,1018,1312,1824,2157,2302,2437,2536,2742,4177,3077
142.1326727,-36.73557384,1/04/2022,130.3,2.91,32.73,13.89,1054,1302,1826,2157,2302,2437,2600,2742,4177,3077
142.1326824,-36.73558683,1/04/2022,130.3,2.96,31.5,14.22,1054,1302,1826,2157,2302,2437,2600,2742,4177,3077
142.1326869,-36.73560144,1/04/2022,130.3,2.875,27.72,14.31,1021,1296,1822,2059,2170,2305,2544,2628,4106,2918
142.1326966,-36.73561433,1/04/2022,130.3,2.805,25.48,14.25,1021,1296,1822,2059,2170,2305,2544,2628,4106,2918
142.1327038,-36.73562803,1/04/2022,130.3,2.87,26.23,14.43,1021,1296,1822,2059,2170,2305,2544,2628,4106,2918
142.1327084,-36.73564254,1/04/2022,130.3,2.86,26.32,14.28,1021,1296,1822,2059,2170,2305,2544,2628,4106,2918
142.1327158,-36.73565624,1/04/2022,130.3,2.92,24.13,14.56,1021,1296,1822,2059,2170,2305,2544,2628,4106,2918
142.132723,-36.73566984,1/04/2022,130.3,2.875,23.77,14.47,1021,1296,1822,2059,2170,2305,2544,2628,4106,2918
142.1327304,-36.73568344,1/04/2022,130.3,2.86,24.05,14.35,1021,1296,1822,2059,2170,2305,2544,2628,4106,2918
142.1327376,-36.73569704,1/04/2022,130.3,2.805,24.65,14.36,1036,1326,1828,2059,2170,2305,2618,2628,4106,2918
142.1327449,-36.73571074,1/04/2022,130.3,2.695,23.32,14.53,1036,1326,1828,2059,2170,2305,2618,2628,4106,2918
142.1327522,-36.73572454,1/04/2022,130.3,2.695,24.23,14.58,1036,1326,1828,2059,2170,2305,2618,2628,4106,2918
142.1327593,-36.73573814,1/04/2022,130.3,2.725,25.13,14.69,1036,1326,1828,2059,2170,2305,2618,2628,4106,2918
142.1327666,-36.73575184,1/04/2022,130.3,2.79,26.4,14.81,1036,1326,1828,2059,2170,2305,2618,2628,4106,2918
142.1327737,-36.73576554,1/04/2022,130.2,2.66,25.05,14.82,1036,1326,1828,2059,2170,2305,2618,2628,4106,2918
142.132781,-36.73577924,1/04/2022,130.2,2.57,23.35,15.01,1028,1328,1824,1976,2112,2269,2568,2560,4049,2853
142.1327883,-36.73579274,1/04/2022,130.2,2.805,22.07,14.85,1042,1368,1814,2150,2271,2461,2584,2745,4155,3051
142.1327932,-36.73580728,1/04/2022,130.2,2.92,24.65,14.93,1042,1368,1814,2150,2271,2461,2584,2745,4155,3051
142.1328028,-36.73582014,1/04/2022,130.2,2.8,26.32,14.89,1042,1368,1814,2150,2271,2461,2584,2745,4155,3051
142.13281,-36.73583374,1/04/2022,130.3,2.785,26.75,14.99,1042,1368,1814,2150,2271,2461,2584,2745,4155,3051
142.1328172,-36.73584744,1/04/2022,130.3,2.735,26.75,14.99,1042,1368,1814,2150,2271,2461,2584,2745,4155,3051
142.1328245,-36.73586104,1/04/2022,130.3,2.82,26.45,15.03,1042,1368,1814,2150,2271,2461,2584,2745,4155,3051
142.1328317,-36.73587464,1/04/2022,130.3,2.75,23.5,15.26,980,1318,1782,2150,2271,2461,2532,2745,4155,3051
142.1328389,-36.73588834,1/04/2022,130.3,2.655,24.3,15.28,980,1318,1782,2150,2271,2461,2532,2745,4155,3051
142.1328461,-36.73590204,1/04/2022,130.3,2.57,23.57,15.29,980,1318,1782,2150,2271,2461,2532,2745,4155,3051
142.1328533,-36.73591574,1/04/2022,130.2,2.55,25.57,15.21,980,1318,1782,2150,2271,2461,2532,2745,4155,3051
142.1328605,-36.73592944,1/04/2022,130.2,2.655,25.48,15.29,980,1318,1782,2150,2271,2461,2532,2745,4155,3051
142.1328678,-36.73594304,1/04/2022,130.2,2.665,23.95,15.29,980,1318,1782,2150,2271,2461,2532,2745,4155,3051
142.132875,-36.73595674,1/04/2022,130.2,2.615,24.07,15.57,1068,1322,1788,2107,2248,2354,2484,2633,4096,2977
142.1328823,-36.73597044,1/04/2022,130.2,2.635,24.23,15.39,1068,1322,1788,2107,2248,2354,2484,2633,4096,2977
142.1328894,-36.73598414,1/04/2022,130.2,2.695,23.07,15.47,1068,1322,1788,2107,2248,2354,2484,2633,4096,2977
142.1328966,-36.73599774,1/04/2022,130.2,2.825,23.02,15.5,1060,1340,1856,2107,2248,2354,2584,2633,4096,2977
142.1329038,-36.73601144,1/04/2022,130.2,2.88,21.02,15.64,1060,1340,1856,2107,2248,2354,2584,2633,4096,2977
142.1329111,-36.73602504,1/04/2022,130.2,2.82,23.4,15.65,1060,1340,1856,2107,2248,2354,2584,2633,4096,2977
142.1329182,-36.73603864,1/04/2022,130.2,2.815,20.8,15.9,1060,1340,1856,2107,2248,2354,2584,2633,4096,2977
142.1329256,-36.73605234,1/04/2022,130.2,2.785,20.25,15.83,1028,1296,1788,2107,2248,2354,2504,2633,4096,2977
142.1329328,-36.73606594,1/04/2022,130.2,2.685,21.48,15.9,1028,1296,1788,2107,2248,2354,2504,2633,4096,2977
142.13294,-36.73607964,1/04/2022,130.3,2.74,23.6,15.64,1028,1296,1788,2107,2248,2354,2504,2633,4096,2977
142.1329473,-36.73609334,1/04/2022,130.3,2.74,24.88,15.78,1028,1296,1788,2107,2248,2354,2504,2633,4096,2977
142.1329545,-36.73610694,1/04/2022,130.3,2.57,23.98,15.71,1028,1296,1788,2107,2248,2354,2504,2633,4096,2977
142.1329616,-36.73612064,1/04/2022,130.2,2.51,24.3,15.74,1028,1296,1788,2107,2248,2354,2504,2633,4096,2977
142.1329689,-36.73613434,1/04/2022,130.3,2.485,23.43,15.86,1028,1296,1788,2107,2248,2354,2504,2633,4096,2977
142.1329761,-36.73614804,1/04/2022,130.3,2.515,23.0,16.08,1064,1398,1922,2070,2172,2312,2652,2629,4096,2890
142.1329835,-36.73616174,1/04/2022,130.3,2.64,24.43,15.99,1064,1398,1922,2070,2172,2312,2652,2629,4096,2890
142.1329907,-36.73617534,1/04/2022,130.3,2.705,22.95,15.92,1064,1398,1922,2070,2172,2312,2652,2629,4096,2890
142.1329979,-36.73618904,1/04/2022,130.3,2.68,24.13,16.03,1064,1398,1922,2070,2172,2312,2652,2629,4096,2890
142.1330052,-36.73620274,1/04/2022,130.3,2.8,24.23,15.96,1064,1398,1922,2070,2172,2312,2652,2629,4096,2890
142.1330125,-36.73621634,1/04/2022,130.3,2.895,24.55,16.07,1138,1424,1936,2176,2356,2519,2728,2818,4158,3081
142.1330197,-36.73623004,1/04/2022,130.3,2.87,25.25,16.08,1050,1344,1822,2176,2356,2519,2668,2818,4158,3081
142.133027,-36.73624384,1/04/2022,130.3,2.95,25.9,16.18,1050,1344,1822,2176,2356,2519,2668,2818,4158,3081
142.1330341,-36.73625744,1/04/2022,130.3,2.935,28.65,16.24,1050,1344,1822,2176,2356,2519,2668,2818,4158,3081
142.1330413,-36.73627114,1/04/2022,130.3,2.85,27.07,16.43,1050,1344,1822,2176,2356,2519,2668,2818,4158,3081
142.1330484,-36.73628484,1/04/2022,130.3,2.775,24.6,16.42,1050,1344,1822,2176,2356,2519,2668,2818,4158,3081
142.1330556,-36.73629864,1/04/2022,130.3,2.86,22.13,16.39,1050,1344,1822,2176,2356,2519,2668,2818,4158,3081
142.1330628,-36.73631234,1/04/2022,130.3,2.75,22.63,16.29,1050,1344,1822,2176,2356,2519,2668,2818,4158,3081
142.1330701,-36.73632604,1/04/2022,130.3,2.61,23.1,16.28,1056,1388,1878,2153,2289,2442,2652,2788,4160,3049
142.1330774,-36.73633964,1/04/2022,130.3,2.595,22.93,16.32,1056,1388,1878,2153,2289,2442,2652,2788,4160,3049
142.1330847,-36.73635334,1/04/2022,130.3,2.64,23.73,16.25,1056,1388,1878,2153,2289,2442,2652,2788,4160,3049
142.133092,-36.73636704,1/04/2022,130.3,2.68,22.45,16.47,1056,1388,1878,2153,2289,2442,2652,2788,4160,3049
142.1330992,-36.73638064,1/04/2022,130.3,2.565,23.15,16.35,1056,1388,1878,2153,2289,2442,2652,2788,4160,3049
142.1331066,-36.73639434,1/04/2022,130.3,2.545,24.48,16.38,1056,1388,1878,2153,2289,2442,2652,2788,4160,3049
142.1331139,-36.73640804,1/04/2022,130.3,2.715,24.52,16.36,1032,1364,1852,2153,2289,2442,2602,2788,4160,3049
142.1331211,-36.73642164,1/04/2022,130.3,2.78,23.82,16.44,1032,1364,1852,2153,2289,2442,2602,2788,4160,3049
142.1331283,-36.73643534,1/04/2022,130.3,2.885,24.43,16.63,1046,1338,1826,2153,2289,2442,2530,2788,4160,3049
142.1331379,-36.73644823,1/04/2022,130.3,2.9,22.65,16.61,1046,1338,1826,2153,2289,2442,2530,2788,4160,3049
142.1331425,-36.73646274,1/04/2022,130.3,2.83,22.25,16.75,1046,1338,1826,2153,2289,2442,2530,2788,4160,3049
142.1331498,-36.73647644,1/04/2022,130.3,2.81,23.38,16.61,1046,1338,1826,2153,2289,2442,2530,2788,4160,3049
142.133157,-36.73649014,1/04/2022,130.3,2.785,24.5,16.65,1046,1338,1826,2153,2289,2442,2530,2788,4160,3049
142.1331643,-36.73650384,1/04/2022,130.3,2.755,23.82,16.6,1012,1240,1740,2083,2187,2334,2524,2650,4051,2859
142.1331716,-36.73651754,1/04/2022,130.3,2.735,25.62,16.76,1012,1240,1740,2083,2187,2334,2524,2650,4051,2859
142.1331788,-36.73653124,1/04/2022,130.3,2.605,25.93,16.63,1012,1240,1740,2083,2187,2334,2524,2650,4051,2859
142.1331861,-36.73654494,1/04/2022,130.3,2.53,26.45,16.63,1012,1240,1740,2083,2187,2334,2524,2650,4051,2859
142.1331933,-36.73655864,1/04/2022,130.3,2.535,26.95,16.57,1012,1240,1740,2083,2187,2334,2524,2650,4051,2859
142.1332006,-36.73657234,1/04/2022,130.3,2.67,25.0,16.71,1012,1240,1740,2083,2187,2334,2524,2650,4051,2859
142.1332079,-36.73658584,1/04/2022,130.3,2.745,25.52,16.72,982,1260,1782,2083,2187,2334,2622,2650,4051,2859
142.1332152,-36.73659944,1/04/2022,130.3,2.705,25.27,16.81,982,1260,1782,2083,2187,2334,2622,2650,4051,2859
142.1332223,-36.73661324,1/04/2022,130.4,2.78,24.13,16.9,982,1260,1782,2083,2187,2334,2622,2650,4051,2859
142.1332296,-36.73662694,1/04/2022,130.4,3.005,24.02,16.79,982,1260,1782,2083,2187,2334,2622,2650,4051,2859
142.1332367,-36.73664064,1/04/2022,130.4,3.045,22.9,16.79,982,1260,1782,2083,2187,2334,2622,2650,4051,2859
142.133244,-36.73665434,1/04/2022,130.4,3.065,22.57,16.74,1096,1370,1882,2128,2356,2515,2666,2789,4106,3104
142.1332512,-36.73666804,1/04/2022,130.4,3.07,23.0,16.65,1096,1370,1882,2128,2356,2515,2666,2789,4106,3104
142.1332586,-36.73668184,1/04/2022,130.4,3.17,21.75,16.83,1009,1304,1846,2154,2308,2465,2630,2782,4101,2986
142.1332658,-36.73669544,1/04/2022,130.4,3.16,21.13,16.83,1009,1304,1846,2154,2308,2465,2630,2782,4101,2986
142.1332731,-36.73670914,1/04/2022,130.4,3.155,21.77,16.89,1009,1304,1846,2154,2308,2465,2630,2782,4101,2986
142.1332804,-36.73672274,1/04/2022,130.4,3.15,23.02,16.89,1009,1304,1846,2154,2308,2465,2630,2782,4101,2986
142.1332875,-36.73673654,1/04/2022,130.4,3.085,20.95,17.01,1009,1304,1846,2154,2308,2465,2630,2782,4101,2986
142.1332947,-36.73675024,1/04/2022,130.4,2.855,22.7,17.08,1009,1304,1846,2154,2308,2465,2630,2782,4101,2986
142.1333019,-36.73676394,1/04/2022,130.4,2.84,22.48,16.96,1009,1304,1846,2154,2308,2465,2630,2782,4101,2986
142.1333091,-36.73677764,1/04/2022,130.4,2.83,22.7,16.89,1006,1286,1820,2154,2308,2465,2604,2782,4101,2986
142.1333164,-36.73679134,1/04/2022,130.4,2.88,21.8,16.78,1006,1286,1820,2154,2308,2465,2604,2782,4101,2986
142.1333238,-36.73680494,1/04/2022,130.4,2.84,20.52,16.85,1006,1286,1820,2154,2308,2465,2604,2782,4101,2986
142.1333311,-36.73681854,1/04/2022,130.4,2.92,20.0,16.93,1006,1286,1820,2154,2308,2465,2604,2782,4101,2986
142.1333383,-36.73683224,1/04/2022,130.4,3.205,21.7,16.78,1006,1286,1820,2154,2308,2465,2604,2782,4101,2986
142.1333457,-36.73684604,1/04/2022,130.4,3.15,20.8,16.93,1006,1286,1820,2154,2308,2465,2604,2782,4101,2986
142.1333528,-36.73685974,1/04/2022,130.4,2.99,20.73,16.97,948,1212,1720,2050,2228,2372,2514,2670,4055,2909
142.13336,-36.73687354,1/04/2022,130.4,3.02,18.2,17.13,1010,1294,1830,2050,2228,2372,2576,2670,4055,2909
142.1333673,-36.73688724,1/04/2022,130.4,3.06,19.93,17.17,1010,1294,1830,2050,2228,2372,2576,2670,4055,2909
142.1333745,-36.73690094,1/04/2022,130.4,3.04,19.98,17.18,1010,1294,1830,2050,2228,2372,2576,2670,4055,2909
142.1333817,-36.73691474,1/04/2022,130.4,3.15,20.15,17.04,1010,1294,1830,2050,2228,2372,2576,2670,4055,2909
142.1333889,-36.73692844,1/04/2022,130.4,3.195,21.4,17.17,1010,1294,1830,2050,2228,2372,2576,2670,4055,2909
142.1333962,-36.73694214,1/04/2022,130.4,3.185,20.75,17.15,1010,1294,1830,2050,2228,2372,2576,2670,4055,2909
142.1334035,-36.73695584,1/04/2022,130.4,3.25,20.77,17.1,1016,1306,1856,2050,2228,2372,2548,2670,4055,2909
142.1334109,-36.73696944,1/04/2022,130.4,3.36,19.73,17.21,1016,1306,1856,2050,2228,2372,2548,2670,4055,2909
142.1334182,-36.73698314,1/04/2022,130.4,3.35,21.52,17.18,1016,1306,1856,2050,2228,2372,2548,2670,4055,2909
142.1334255,-36.73699684,1/04/2022,130.4,3.185,21.7,17.22,1016,1306,1856,2050,2228,2372,2548,2670,4055,2909
142.1334327,-36.73701054,1/04/2022,130.4,2.97,21.25,17.29,1016,1306,1856,2050,2228,2372,2548,2670,4055,2909
142.1334398,-36.73702424,1/04/2022,130.4,3.045,20.25,17.29,1016,1306,1856,2050,2228,2372,2548,2670,4055,2909
142.1334471,-36.73703794,1/04/2022,130.4,3.275,19.7,17.26,992,1292,1792,2003,2098,2225,2438,2526,3950,2784
142.1334543,-36.73705164,1/04/2022,130.4,3.22,19.93,17.33,992,1292,1792,2003,2098,2225,2438,2526,3950,2784
142.1334614,-36.73706544,1/04/2022,130.4,3.13,20.52,17.38,992,1292,1792,2003,2098,2225,2438,2526,3950,2784
142.1334687,-36.73707914,1/04/2022,130.4,3.08,22.8,17.35,992,1292,1792,2003,2098,2225,2438,2526,3950,2784
142.133476,-36.73709284,1/04/2022,130.4,2.995,21.43,17.42,1102,1392,1874,2237,2332,2514,2666,2754,4197,3167
142.1334834,-36.73710644,1/04/2022,130.4,2.965,23.23,17.57,1102,1392,1874,2237,2332,2514,2666,2754,4197,3167
142.1334906,-36.73712024,1/04/2022,130.3,2.91,23.0,17.43,1102,1392,1874,2237,2332,2514,2666,2754,4197,3167
142.1334979,-36.73713394,1/04/2022,130.3,2.9,22.07,17.64,1122,1402,1904,2237,2332,2514,2622,2754,4197,3167
142.1335052,-36.73714764,1/04/2022,130.3,2.84,22.23,17.79,1122,1402,1904,2237,2332,2514,2622,2754,4197,3167
142.1335123,-36.73716144,1/04/2022,130.3,2.795,22.25,17.63,1122,1402,1904,2237,2332,2514,2622,2754,4197,3167
142.1335196,-36.73717514,1/04/2022,130.3,2.71,20.6,17.68,1122,1402,1904,2237,2332,2514,2622,2754,4197,3167
142.133527,-36.73718884,1/04/2022,130.3,2.68,21.2,17.63,1122,1402,1904,2237,2332,2514,2622,2754,4197,3167
142.1335343,-36.73720254,1/04/2022,130.3,2.8,21.77,17.51,1122,1402,1904,2237,2332,2514,2622,2754,4197,3167
142.1335417,-36.73721684,1/04/2022,130.3,2.855,22.32,17.57,1068,1326,1786,2121,2258,2365,2514,2730,4121,3017
142.1335491,-36.73723104,1/04/2022,130.3,2.95,20.15,17.53,1068,1326,1786,2121,2258,2365,2514,2730,4121,3017
142.1335565,-36.73724514,1/04/2022,130.3,2.94,19.05,17.69,1068,1326,1786,2121,2258,2365,2514,2730,4121,3017
142.1335649,-36.73726114,1/04/2022,130.2,2.905,19.82,17.67,1068,1326,1786,2121,2258,2365,2514,2730,4121,3017
142.1335734,-36.73727694,1/04/2022,130.2,2.99,22.27,17.74,1068,1326,1786,2121,2258,2365,2514,2730,4121,3017
142.1335819,-36.73729304,1/04/2022,130.2,3.175,20.63,17.67,1068,1326,1786,2121,2258,2365,2514,2730,4121,3017
142.1335905,-36.73730904,1/04/2022,130.2,3.16,20.25,17.68,1062,1338,1854,2121,2258,2365,2562,2730,4121,3017
142.1335989,-36.73732504,1/04/2022,130.2,3.15,20.32,17.63,1062,1338,1854,2121,2258,2365,2562,2730,4121,3017
142.1336073,-36.73734104,1/04/2022,130.2,3.12,21.5,17.58,1062,1338,1854,2121,2258,2365,2562,2730,4121,3017
142.1336158,-36.73735704,1/04/2022,130.2,3.145,21.6,17.64,1062,1338,1854,2121,2258,2365,2562,2730,4121,3017
142.1336243,-36.73737304,1/04/2022,130.2,3.14,22.32,17.65,1062,1338,1854,2121,2258,2365,2562,2730,4121,3017
142.1336327,-36.73738904,1/04/2022,130.2,3.1,22.05,17.61,1062,1338,1854,2121,2258,2365,2562,2730,4121,3017
142.1336412,-36.73740504,1/04/2022,130.2,3.03,22.48,17.64,1002,1306,1786,2043,2114,2279,2544,2560,4026,2880
142.1336497,-36.73742114,1/04/2022,130.2,3.0,22.82,17.67,1002,1306,1786,2043,2114,2279,2544,2560,4026,2880
142.1336582,-36.73743704,1/04/2022,130.2,3.05,22.4,17.61,1002,1306,1786,2043,2114,2279,2544,2560,4026,2880
142.1336667,-36.73745314,1/04/2022,130.1,3.03,21.18,17.72,1002,1306,1786,2043,2114,2279,2544,2560,4026,2880
142.1336751,-36.73746914,1/04/2022,130.1,3.095,22.65,17.6,1002,1306,1786,2043,2114,2279,2544,2560,4026,2880
142.1336861,-36.73748433,1/04/2022,130.1,3.12,22.73,17.6,986,1294,1742,2043,2114,2279,2470,2560,4026,2880
142.1336921,-36.73750114,1/04/2022,130.1,3.045,23.32,17.63,986,1294,1742,2043,2114,2279,2470,2560,4026,2880
142.1337004,-36.73751724,1/04/2022,130.1,2.965,24.05,17.53,986,1294,1742,2043,2114,2279,2470,2560,4026,2880
142.133709,-36.73753324,1/04/2022,130.1,2.89,24.05,17.6,1076,1362,1858,2161,2333,2497,2612,2797,4189,3174
