lat,lon,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12
5934005.0,601275.0,791,1036,1422,1602,1709,1840,1980,2099,3980,2757
5934005.0,601285.0,808,1014,1380,1587,1700,1839,1998,2098,3976,2750
5934005.0,601295.0,798,982,1384,1587,1700,1839,1986,2098,3976,2750
5934005.0,601305.0,777,984,1360,1564,1676,1796,1938,2099,3949,2751
5934005.0,601315.0,792,1012,1372,1564,1676,1796,1940,2099,3949,2751
5934005.0,601325.0,792,1018,1422,1609,1673,1831,1954,2106,3992,2758
5934005.0,601335.0,805,1018,1434,1609,1673,1831,1994,2106,3992,2758
5934005.0,601345.0,824,1040,1448,1666,1728,1889,2008,2141,4054,2797
5934005.0,601355.0,822,1096,1472,1666,1728,1889,2054,2141,4054,2797
5934005.0,601365.0,806,1048,1454,1701,1797,1911,2048,2163,4071,2812
5934005.0,601375.0,826,1078,1486,1701,1797,1911,2036,2163,4071,2812
5933995.0,600195.0,1006,1280,1614,1859,2046,2175,2358,2446,3748,2528
5933995.0,600205.0,1042,1288,1620,1871,2064,2182,2362,2392,3759,2554
5933995.0,600215.0,1014,1272,1638,1871,2064,2182,2302,2392,3759,2554
5933995.0,600225.0,1006,1312,1666,1872,2039,2210,2316,2386,3738,2576
5933995.0,600235.0,1038,1322,1680,1872,2039,2210,2332,2386,3738,2576
5933995.0,600245.0,1066,1268,1634,1869,2009,2146,2280,2408,3755,2583
5933995.0,600255.0,1034,1278,1610,1869,2009,2146,2288,2408,3755,2583
5933995.0,600265.0,1070,1318,1660,1856,2057,2188,2316,2406,3756,2568
5933995.0,600275.0,1002,1292,1632,1856,2057,2188,2308,2406,3756,2568
5933995.0,600285.0,1022,1256,1614,1825,2066,2160,2320,2382,3725,2550
5933995.0,600295.0,1038,1248,1606,1825,2066,2160,2282,2382,3725,2550
5933995.0,600305.0,1054,1290,1614,1859,2075,2191,2344,2393,3726,2577
5933995.0,600315.0,1044,1344,1644,1859,2075,2191,2340,2393,3726,2577
5933995.0,600325.0,990,1276,1596,1810,2032,2187,2336,2391,3720,2551
5933995.0,600335.0,996,1230,1550,1810,2032,2187,2274,2391,3720,2551
5933995.0,600345.0,1010,1286,1600,1828,2031,2172,2304,2401,3753,2541
5933995.0,600355.0,1008,1290,1636,1828,2031,2172,2330,2401,3753,2541
5933995.0,600365.0,990,1236,1574,1846,2051,2169,2304,2391,3729,2572
5933995.0,600375.0,1004,1270,1624,1846,2051,2169,2312,2391,3729,2572
5933995.0,600385.0,1034,1272,1644,1866,2045,2182,2300,2373,3743,2598
5933995.0,600395.0,1015,1262,1598,1866,2045,2182,2330,2373,3743,2598
5933995.0,600405.0,1014,1268,1618,1839,2004,2165,2306,2389,3730,2573
5933995.0,600415.0,1021,1236,1604,1839,2004,2165,2282,2389,3730,2573
5933995.0,600425.0,1021,1268,1560,1839,1994,2144,2266,2412,3742,2571
5933995.0,600435.0,1030,1282,1660,1839,1994,2144,2296,2412,3742,2571
5933995.0,600445.0,1002,1244,1570,1835,2046,2136,2322,2398,3726,2593
5933995.0,600455.0,1042,1282,1622,1835,2046,2136,2306,2398,3726,2593
5933995.0,600465.0,1042,1294,1652,1883,2067,2160,2284,2384,3715,2610
5933995.0,600475.0,1040,1278,1626,1883,2067,2160,2310,2384,3715,2610
5933995.0,600485.0,1040,1332,1662,1874,2040,2169,2326,2380,3725,2614
5933995.0,600495.0,1064,1300,1642,1874,2040,2169,2322,2380,3725,2614
5933995.0,600505.0,1054,1268,1628,1833,2032,2160,2280,2420,3738,2587
5933995.0,600515.0,1038,1266,1634,1833,2032,2160,2280,2420,3738,2587
5933995.0,600525.0,1028,1266,1596,1828,2027,2150,2314,2443,3673,2575
5933995.0,600535.0,1002,1242,1562,1828,2027,2150,2342,2443,3673,2575
5933995.0,600545.0,1046,1250,1582,1823,2042,2166,2266,2352,3646,2557
5933995.0,600555.0,1004,1262,1576,1823,2042,2166,2244,2352,3646,2557
5933995.0,600565.0,976,1228,1548,1785,2000,2160,2282,2364,3673,2532
5933995.0,600575.0,996,1228,1566,1785,2000,2160,2316,2364,3673,2532
5933995.0,600585.0,993,1262,1586,1809,2010,2177,2322,2444,3733,2536
5933995.0,600595.0,974,1270,1598,1809,2010,2177,2360,2444,3733,2536
5933995.0,600605.0,996,1262,1602,1791,2023,2167,2300,2407,3694,2530
5933995.0,600615.0,985,1214,1570,1791,2023,2167,2260,2407,3694,2530
5933995.0,600625.0,979,1208,1582,1820,2041,2152,2226,2409,3697,2565
5933995.0,600635.0,956,1202,1536,1820,2041,2152,2272,2409,3697,2565
5933995.0,600645.0,922,1192,1506,1819,2081,2220,2352,2417,3699,2540
5933995.0,600655.0,918,1208,1528,1819,2081,2220,2322,2417,3699,2540
5933995.0,600665.0,946,1202,1528,1745,2052,2167,2260,2442,3646,2461
5933995.0,600675.0,926,1200,1506,1745,2052,2167,2318,2442,3646,2461
5933995.0,600685.0,914,1262,1570,1761,2146,2274,2404,2553,3630,2456
5933995.0,600695.0,890,1146,1446,1761,2146,2274,2374,2553,3630,2456
5933995.0,600705.0,848,1154,1388,1817,2169,2322,2370,2584,3671,2509
5933995.0,600715.0,905,1202,1450,1817,2169,2322,2510,2584,3671,2509
5933995.0,600725.0,1000,1256,1594,1874,2166,2338,2532,2539,3602,2597
5933995.0,600735.0,1084,1362,1746,1874,2166,2338,2564,2539,3602,2597
5933995.0,600745.0,1042,1304,1644,1596,1969,2125,2504,2441,3264,2312
5933995.0,600755.0,916,1176,1478,1596,1969,2125,2410,2441,3264,2312
5933995.0,600765.0,822,1092,1382,1397,1872,2002,2170,2275,2721,1947
5933995.0,600775.0,655,926,1148,1397,1872,2002,2318,2275,2721,1947
5933995.0,600785.0,494,760,902,1287,1902,2175,2372,2399,2441,1719
5933995.0,600795.0,412,698,778,1287,1902,2175,2318,2399,2441,1719
5933995.0,600805.0,422,648,756,1311,1736,1879,1920,2101,2352,1747
5933995.0,600815.0,508,713,836,1311,1736,1879,1904,2101,2352,1747
5933995.0,600825.0,650,872,1112,1264,1568,1650,2108,1843,2339,1707
5933995.0,600835.0,772,1004,1230,1264,1568,1650,1908,1843,2339,1707
5933995.0,600845.0,720,978,1198,1348,1514,1651,1622,1752,2460,1879
5933995.0,600855.0,700,864,1021,1348,1514,1651,1378,1752,2460,1879
5933995.0,600865.0,706,853,1032,1388,1686,1799,1594,1966,2928,2114
5933995.0,600875.0,772,972,1156,1388,1686,1799,1918,1966,2928,2114
5933995.0,600885.0,728,976,1188,1596,1852,2009,2114,2211,3391,2384
5933995.0,600895.0,755,994,1220,1596,1852,2009,2042,2211,3391,2384
5933995.0,600905.0,788,1032,1316,1734,1953,2098,2094,2363,3639,2558
5933995.0,600915.0,899,1104,1438,1734,1953,2098,2254,2363,3639,2558
5933995.0,600925.0,919,1184,1520,1764,1977,2136,2314,2382,3664,2592
5933995.0,600935.0,886,1152,1504,1764,1977,2136,2276,2382,3664,2592
5933995.0,600945.0,880,1136,1538,1802,1936,2108,2220,2374,3766,2644
5933995.0,600955.0,888,1122,1542,1802,1936,2108,2214,2374,3766,2644
5933995.0,600965.0,920,1162,1566,1866,2005,2137,2272,2480,3817,2679
5933995.0,600975.0,970,1228,1654,1866,2005,2137,2382,2480,3817,2679
5933995.0,600985.0,980,1262,1710,2032,2144,2302,2540,2564,3770,2668
5933995.0,600995.0,932,1270,1786,2032,2144,2302,2554,2564,3770,2668
5933995.0,601005.0,899,1046,1362,1733,2112,2360,2248,2424,3374,2394
5933995.0,601015.0,762,922,1052,1733,2112,2360,1428,2424,3374,2394
5933995.0,601025.0,828,1018,1124,1718,2365,2549,2578,2850,3433,2318
5933995.0,601035.0,751,1088,1294,1718,2365,2549,3022,2850,3433,2318
5933995.0,601045.0,1060,1372,1814,2247,2542,2737,3040,3005,4101,2949
5933995.0,601055.0,1148,1518,2106,2247,2542,2737,3010,3005,4101,2949
5933995.0,601065.0,1086,1476,2032,2441,2555,2753,2938,3057,4378,3290
5933995.0,601075.0,1128,1498,2078,2441,2555,2753,3050,3057,4378,3290
5933995.0,601085.0,1166,1508,2008,2237,2525,2696,2978,2999,4249,3216
5933995.0,601095.0,951,1252,1710,2237,2525,2696,2576,2999,4249,3216
5933995.0,601105.0,889,1164,1504,1860,1997,2185,2304,2463,4099,2960
5933995.0,601115.0,972,1206,1640,1860,1997,2185,2312,2463,4099,2960
5933995.0,601125.0,864,1108,1540,1718,1853,1962,2156,2260,4099,2879
5933995.0,601135.0,817,1036,1418,1718,1853,1962,2028,2260,4099,2879
5933995.0,601145.0,828,1034,1442,1619,1709,1865,2032,2145,4015,2785
5933995.0,601155.0,816,1044,1446,1619,1709,1865,2014,2145,4015,2785
5933995.0,601165.0,828,1028,1438,1654,1749,1881,2020,2144,4028,2794
5933995.0,601175.0,810,1022,1456,1654,1749,1881,2060,2144,4028,2794
5933995.0,601185.0,803,1072,1476,1673,1732,1881,2052,2110,4013,2776
5933995.0,601195.0,846,1060,1448,1673,1732,1881,2064,2110,4013,2776
5933995.0,601205.0,843,1066,1440,1642,1734,1881,2020,2142,4061,2801
5933995.0,601215.0,834,1048,1450,1642,1734,1881,1982,2142,4061,2801
5933995.0,601225.0,826,1040,1418,1615,1727,1850,1980,2104,3998,2783
5933995.0,601235.0,750,1016,1396,1615,1727,1850,1926,2104,3998,2783
5933995.0,601245.0,753,982,1352,1581,1646,1781,1924,2090,3955,2765
5933995.0,601255.0,783,976,1366,1581,1646,1781,1938,2090,3955,2765
5933995.0,601265.0,777,1009,1410,1586,1684,1827,1976,2122,3988,2746
5933995.0,601275.0,777,1026,1428,1586,1684,1827,2024,2122,3988,2746
5933995.0,601285.0,794,1040,1414,1618,1716,1830,2008,2113,4015,2789
5933995.0,601295.0,822,1007,1430,1618,1716,1830,1980,2113,4015,2789
5933995.0,601305.0,774,990,1396,1587,1691,1814,1954,2120,3973,2766
5933995.0,601315.0,769,1000,1380,1587,1691,1814,1956,2120,3973,2766
5933995.0,601325.0,822,1034,1396,1608,1666,1812,1960,2102,3996,2763
5933995.0,601335.0,802,1050,1402,1608,1666,1812,1986,2102,3996,2763
5933995.0,601345.0,800,1032,1410,1638,1755,1879,1996,2118,4020,2800
5933995.0,601355.0,848,1088,1468,1638,1755,1879,2032,2118,4020,2800
5933995.0,601365.0,838,1074,1502,1690,1801,1917,2056,2185,4074,2813
5933995.0,601375.0,838,1064,1494,1690,1801,1917,2060,2185,4074,2813
5933985.0,600195.0,988,1262,1598,1859,2046,2175,2310,2446,3748,2528
5933985.0,600205.0,1004,1300,1636,1871,2064,2182,2294,2392,3759,2554
5933985.0,600215.0,986,1278,1602,1871,2064,2182,2280,2392,3759,2554
5933985.0,600225.0,1048,1262,1644,1872,2039,2210,2366,2386,3738,2576
5933985.0,600235.0,1040,1308,1652,1872,2039,2210,2320,2386,3738,2576
5933985.0,600245.0,1010,1250,1612,1869,2009,2146,2300,2408,3755,2583
5933985.0,600255.0,991,1264,1612,1869,2009,2146,2320,2408,3755,2583
5933985.0,600265.0,1012,1278,1626,1856,2057,2188,2316,2406,3756,2568
5933985.0,600275.0,964,1250,1582,1856,2057,2188,2286,2406,3756,2568
5933985.0,600285.0,1006,1252,1628,1825,2066,2160,2320,2382,3725,2550
5933985.0,600295.0,982,1246,1604,1825,2066,2160,2300,2382,3725,2550
5933985.0,600305.0,1042,1274,1616,1859,2075,2191,2330,2393,3726,2577
5933985.0,600315.0,1032,1290,1606,1859,2075,2191,2274,2393,3726,2577
5933985.0,600325.0,963,1278,1562,1810,2032,2187,2316,2391,3720,2551
5933985.0,600335.0,956,1258,1560,1810,2032,2187,2292,2391,3720,2551
5933985.0,600345.0,996,1280,1592,1828,2031,2172,2304,2401,3753,2541
5933985.0,600355.0,1010,1250,1616,1828,2031,2172,2286,2401,3753,2541
5933985.0,600365.0,1012,1246,1624,1846,2051,2169,2250,2391,3729,2572
5933985.0,600375.0,980,1266,1650,1846,2051,2169,2276,2391,3729,2572
5933985.0,600385.0,1026,1268,1626,1866,2045,2182,2286,2373,3743,2598
5933985.0,600395.0,1042,1300,1650,1866,2045,2182,2320,2373,3743,2598
5933985.0,600405.0,1002,1298,1666,1839,2004,2165,2318,2389,3730,2573
5933985.0,600415.0,968,1262,1602,1839,2004,2165,2274,2389,3730,2573
5933985.0,600425.0,980,1262,1592,1839,1994,2144,2292,2412,3742,2571
5933985.0,600435.0,1036,1246,1616,1839,1994,2144,2308,2412,3742,2571
5933985.0,600445.0,1015,1258,1602,1835,2046,2136,2284,2398,3726,2593
5933985.0,600455.0,1015,1298,1638,1835,2046,2136,2292,2398,3726,2593
5933985.0,600465.0,1015,1294,1646,1883,2067,2160,2306,2384,3715,2610
5933985.0,600475.0,1034,1282,1648,1883,2067,2160,2336,2384,3715,2610
5933985.0,600485.0,1044,1308,1632,1874,2040,2169,2336,2380,3725,2614
5933985.0,600495.0,1004,1272,1636,1874,2040,2169,2306,2380,3725,2614
5933985.0,600505.0,1020,1288,1648,1833,2032,2160,2284,2420,3738,2587
5933985.0,600515.0,1015,1302,1622,1833,2032,2160,2314,2420,3738,2587
5933985.0,600525.0,1020,1262,1614,1828,2027,2150,2308,2443,3673,2575
5933985.0,600535.0,1034,1288,1612,1828,2027,2150,2338,2443,3673,2575
5933985.0,600545.0,983,1270,1616,1823,2042,2166,2292,2352,3646,2557
5933985.0,600555.0,1018,1266,1604,1823,2042,2166,2244,2352,3646,2557
5933985.0,600565.0,1024,1274,1600,1785,2000,2160,2304,2364,3673,2532
5933985.0,600575.0,988,1262,1602,1785,2000,2160,2344,2364,3673,2532
5933985.0,600585.0,1006,1272,1606,1809,2010,2177,2330,2444,3733,2536
5933985.0,600595.0,1022,1258,1634,1809,2010,2177,2348,2444,3733,2536
5933985.0,600605.0,1022,1258,1634,1791,2023,2167,2316,2407,3694,2530
5933985.0,600615.0,956,1218,1552,1791,2023,2167,2296,2407,3694,2530
5933985.0,600625.0,948,1220,1606,1820,2041,2152,2330,2409,3697,2565
5933985.0,600635.0,968,1220,1588,1820,2041,2152,2374,2409,3697,2565
5933985.0,600645.0,968,1244,1594,1819,2081,2220,2402,2417,3699,2540
5933985.0,600655.0,970,1246,1612,1819,2081,2220,2414,2417,3699,2540
5933985.0,600665.0,946,1220,1526,1745,2052,2167,2374,2442,3646,2461
5933985.0,600675.0,875,1178,1426,1745,2052,2167,2388,2442,3646,2461
5933985.0,600685.0,832,1130,1410,1761,2146,2274,2458,2553,3630,2456
5933985.0,600695.0,840,1152,1392,1761,2146,2274,2482,2553,3630,2456
5933985.0,600705.0,874,1198,1456,1817,2169,2322,2540,2584,3671,2509
5933985.0,600715.0,968,1262,1588,1817,2169,2322,2518,2584,3671,2509
5933985.0,600725.0,1013,1306,1650,1874,2166,2338,2438,2539,3602,2597
5933985.0,600735.0,963,1246,1562,1874,2166,2338,2268,2539,3602,2597
5933985.0,600745.0,796,1076,1326,1596,1969,2125,2148,2441,3264,2312
5933985.0,600755.0,606,860,1088,1596,1969,2125,2160,2441,3264,2312
5933985.0,600765.0,476,772,903,1397,1872,2002,1944,2275,2721,1947
5933985.0,600775.0,318,549,606,1397,1872,2002,1846,2275,2721,1947
5933985.0,600785.0,402,606,666,1287,1902,2175,2342,2399,2441,1719
5933985.0,600795.0,515,782,933,1287,1902,2175,2262,2399,2441,1719
5933985.0,600805.0,748,994,1228,1311,1736,1879,2108,2101,2352,1747
5933985.0,600815.0,786,1004,1266,1311,1736,1879,2028,2101,2352,1747
5933985.0,600825.0,774,1007,1238,1264,1568,1650,1644,1843,2339,1707
5933985.0,600835.0,666,872,1062,1264,1568,1650,1388,1843,2339,1707
5933985.0,600845.0,668,880,1024,1348,1514,1651,1476,1752,2460,1879
5933985.0,600855.0,733,939,1130,1348,1514,1651,1814,1752,2460,1879
5933985.0,600865.0,732,972,1188,1388,1686,1799,2066,1966,2928,2114
5933985.0,600875.0,745,990,1224,1388,1686,1799,2098,1966,2928,2114
5933985.0,600885.0,816,1036,1350,1596,1852,2009,2100,2211,3391,2384
5933985.0,600895.0,881,1130,1494,1596,1852,2009,2228,2211,3391,2384
5933985.0,600905.0,954,1192,1538,1734,1953,2098,2256,2363,3639,2558
5933985.0,600915.0,930,1168,1566,1734,1953,2098,2272,2363,3639,2558
5933985.0,600925.0,928,1152,1544,1764,1977,2136,2286,2382,3664,2592
5933985.0,600935.0,880,1130,1508,1764,1977,2136,2252,2382,3664,2592
5933985.0,600945.0,881,1122,1510,1802,1936,2108,2220,2374,3766,2644
5933985.0,600955.0,892,1128,1586,1802,1936,2108,2230,2374,3766,2644
5933985.0,600965.0,870,1174,1588,1866,2005,2137,2240,2480,3817,2679
5933985.0,600975.0,858,1110,1528,1866,2005,2137,2258,2480,3817,2679
5933985.0,600985.0,890,1180,1618,2032,2144,2302,2364,2564,3770,2668
5933985.0,600995.0,980,1258,1732,2032,2144,2302,2482,2564,3770,2668
5933985.0,601005.0,1038,1280,1736,1733,2112,2360,2522,2424,3374,2394
5933985.0,601015.0,868,1154,1474,1733,2112,2360,2280,2424,3374,2394
5933985.0,601025.0,736,1072,1262,1718,2365,2549,2814,2850,3433,2318
5933985.0,601035.0,850,1180,1458,1718,2365,2549,3046,2850,3433,2318
5933985.0,601045.0,1200,1522,1986,2247,2542,2737,3016,3005,4101,2949
5933985.0,601055.0,1188,1522,2036,2247,2542,2737,2894,3005,4101,2949
5933985.0,601065.0,1122,1434,1946,2441,2555,2753,2740,3057,4378,3290
5933985.0,601075.0,1134,1516,2104,2441,2555,2753,3068,3057,4378,3290
5933985.0,601085.0,1232,1576,2148,2237,2525,2696,3068,2999,4249,3216
5933985.0,601095.0,1070,1394,1870,2237,2525,2696,2812,2999,4249,3216
5933985.0,601105.0,864,1138,1494,1860,1997,2185,2360,2463,4099,2960
5933985.0,601115.0,938,1198,1620,1860,1997,2185,2304,2463,4099,2960
5933985.0,601125.0,904,1128,1550,1718,1853,1962,2188,2260,4099,2879
5933985.0,601135.0,814,1026,1404,1718,1853,1962,1996,2260,4099,2879
5933985.0,601145.0,807,1022,1406,1619,1709,1865,1978,2145,4015,2785
5933985.0,601155.0,814,1050,1438,1619,1709,1865,2036,2145,4015,2785
5933985.0,601165.0,799,1050,1410,1654,1749,1881,2000,2144,4028,2794
5933985.0,601175.0,814,1052,1440,1654,1749,1881,2018,2144,4028,2794
5933985.0,601185.0,830,1060,1478,1673,1732,1881,2054,2110,4013,2776
5933985.0,601195.0,806,1030,1434,1673,1732,1881,2070,2110,4013,2776
5933985.0,601205.0,828,1050,1442,1642,1734,1881,2026,2142,4061,2801
5933985.0,601215.0,834,1032,1454,1642,1734,1881,1994,2142,4061,2801
5933985.0,601225.0,811,1026,1448,1615,1727,1850,2004,2104,3998,2783
5933985.0,601235.0,836,1020,1412,1615,1727,1850,1968,2104,3998,2783
5933985.0,601245.0,754,992,1336,1581,1646,1781,1926,2090,3955,2765
5933985.0,601255.0,770,976,1366,1581,1646,1781,1922,2090,3955,2765
5933985.0,601265.0,761,1028,1390,1586,1684,1827,1976,2122,3988,2746
5933985.0,601275.0,781,995,1432,1586,1684,1827,2014,2122,3988,2746
5933985.0,601285.0,814,1012,1404,1618,1716,1830,1998,2113,4015,2789
5933985.0,601295.0,814,1028,1428,1618,1716,1830,1992,2113,4015,2789
5933985.0,601305.0,800,1008,1410,1587,1691,1814,1934,2120,3973,2766
5933985.0,601315.0,788,982,1388,1587,1691,1814,1960,2120,3973,2766
5933985.0,601325.0,802,1008,1400,1608,1666,1812,1942,2102,3996,2763
5933985.0,601335.0,786,1026,1396,1608,1666,1812,1948,2102,3996,2763
5933985.0,601345.0,806,1007,1402,1638,1755,1879,1960,2118,4020,2800
5933985.0,601355.0,842,1044,1444,1638,1755,1879,1996,2118,4020,2800
5933985.0,601365.0,844,1096,1504,1690,1801,1917,2042,2185,4074,2813
5933985.0,601375.0,852,1096,1494,1690,1801,1917,2078,2185,4074,2813
5933975.0,600195.0,988,1264,1598,1854,2011,2187,2332,2408,3715,2528
5933975.0,600205.0,982,1266,1584,1803,2013,2159,2306,2380,3705,2525
5933975.0,600215.0,996,1264,1570,1803,2013,2159,2276,2380,3705,2525
5933975.0,600225.0,1044,1312,1660,1830,2038,2166,2362,2363,3712,2551
5933975.0,600235.0,1008,1278,1666,1830,2038,2166,2360,2363,3712,2551
5933975.0,600245.0,994,1262,1602,1869,2047,2155,2320,2395,3733,2583
5933975.0,600255.0,1068,1324,1686,1869,2047,2155,2314,2395,3733,2583
5933975.0,600265.0,1076,1324,1668,1871,2064,2215,2344,2419,3750,2612
5933975.0,600275.0,1012,1282,1642,1871,2064,2215,2336,2419,3750,2612
5933975.0,600285.0,984,1264,1602,1811,1994,2117,2298,2380,3709,2544
5933975.0,600295.0,963,1258,1552,1811,1994,2117,2284,2380,3709,2544
5933975.0,600305.0,971,1264,1612,1808,2006,2134,2282,2361,3704,2541
5933975.0,600315.0,960,1238,1604,1808,2006,2134,2264,2361,3704,2541
5933975.0,600325.0,992,1248,1560,1804,2014,2146,2266,2381,3694,2545
5933975.0,600335.0,954,1246,1542,1804,2014,2146,2254,2381,3694,2545
5933975.0,600345.0,986,1250,1564,1796,1999,2120,2308,2379,3696,2531
5933975.0,600355.0,992,1266,1584,1796,1999,2120,2292,2379,3696,2531
5933975.0,600365.0,980,1300,1604,1809,1976,2095,2274,2370,3699,2561
5933975.0,600375.0,986,1262,1620,1809,1976,2095,2270,2370,3699,2561
5933975.0,600385.0,990,1248,1616,1811,1986,2066,2222,2355,3716,2558
5933975.0,600395.0,992,1238,1584,1811,1986,2066,2220,2355,3716,2558
5933975.0,600405.0,972,1230,1588,1803,1992,2071,2234,2328,3672,2570
5933975.0,600415.0,1006,1248,1584,1803,1992,2071,2242,2328,3672,2570
5933975.0,600425.0,1022,1266,1632,1796,1973,2112,2232,2311,3676,2556
5933975.0,600435.0,1007,1278,1618,1796,1973,2112,2222,2311,3676,2556
5933975.0,600445.0,990,1262,1580,1783,1969,2100,2252,2308,3671,2562
5933975.0,600455.0,990,1248,1582,1783,1969,2100,2242,2308,3671,2562
5933975.0,600465.0,993,1258,1592,1789,1978,2099,2216,2315,3686,2564
5933975.0,600475.0,996,1282,1618,1789,1978,2099,2258,2315,3686,2564
5933975.0,600485.0,984,1266,1578,1789,1982,2092,2260,2343,3666,2537
5933975.0,600495.0,944,1222,1572,1789,1982,2092,2214,2343,3666,2537
5933975.0,600505.0,979,1214,1548,1790,1968,2116,2232,2323,3666,2547
5933975.0,600515.0,962,1256,1546,1790,1968,2116,2266,2323,3666,2547
5933975.0,600525.0,962,1236,1574,1765,1975,2126,2234,2334,3645,2527
5933975.0,600535.0,979,1240,1542,1765,1975,2126,2268,2334,3645,2527
5933975.0,600545.0,959,1246,1556,1745,1975,2109,2266,2347,3660,2501
5933975.0,600555.0,979,1222,1576,1745,1975,2109,2214,2347,3660,2501
5933975.0,600565.0,996,1222,1578,1789,2005,2095,2288,2391,3648,2516
5933975.0,600575.0,948,1212,1530,1789,2005,2095,2230,2391,3648,2516
5933975.0,600585.0,932,1224,1532,1820,2015,2169,2262,2421,3699,2544
5933975.0,600595.0,968,1208,1552,1820,2015,2169,2304,2421,3699,2544
5933975.0,600605.0,978,1232,1606,1782,2037,2209,2302,2443,3692,2537
5933975.0,600615.0,922,1194,1536,1782,2037,2209,2312,2443,3692,2537
5933975.0,600625.0,993,1254,1622,1822,2106,2258,2382,2512,3719,2553
5933975.0,600635.0,1012,1268,1640,1822,2106,2258,2410,2512,3719,2553
5933975.0,600645.0,927,1218,1540,1784,2195,2355,2352,2639,3711,2514
5933975.0,600655.0,912,1174,1512,1784,2195,2355,2438,2639,3711,2514
5933975.0,600665.0,880,1184,1446,1826,2210,2399,2502,2592,3618,2459
5933975.0,600675.0,852,1182,1400,1826,2210,2399,2518,2592,3618,2459
5933975.0,600685.0,865,1140,1400,1696,2161,2354,2512,2595,3502,2342
5933975.0,600695.0,902,1184,1462,1696,2161,2354,2542,2595,3502,2342
5933975.0,600705.0,930,1224,1528,1602,2041,2221,2482,2446,3287,2256
5933975.0,600715.0,847,1160,1452,1602,2041,2221,2288,2446,3287,2256
5933975.0,600725.0,706,1013,1282,1408,1783,1984,2298,2225,3018,2011
5933975.0,600735.0,637,894,1108,1408,1783,1984,2106,2225,3018,2011
5933975.0,600745.0,443,696,825,1277,1686,1853,1810,2156,2503,1807
5933975.0,600755.0,328,607,640,1277,1686,1853,2178,2156,2503,1807
5933975.0,600765.0,349,631,702,1195,1768,1979,2228,2303,2281,1567
5933975.0,600775.0,386,594,676,1195,1768,1979,2068,2303,2281,1567
5933975.0,600785.0,614,864,1066,1327,1715,1892,2300,2003,2344,1760
5933975.0,600795.0,838,1114,1408,1327,1715,1892,2188,2003,2344,1760
5933975.0,600805.0,784,1026,1264,1356,1500,1627,1826,1834,2628,1881
5933975.0,600815.0,647,858,1032,1356,1500,1627,1462,1834,2628,1881
5933975.0,600825.0,710,820,1005,1434,1664,1830,1520,1933,2866,2123
5933975.0,600835.0,726,990,1148,1434,1664,1830,1828,1933,2866,2123
5933975.0,600845.0,767,1018,1216,1589,1853,1968,1994,2166,3352,2393
5933975.0,600855.0,774,1044,1286,1589,1853,1968,2060,2166,3352,2393
